# m1 m2 a1x a1y a1z a2x a2y a2z mc eta indx  Npts ra dec tref phiorb incl psi  dist p ps lnL mtotal q  lambda1 lambda2
66.909777 50.599201 0.0 0.0 0.084345726 0.0 0.0 0.43339408 50.5551886204 0.245183445189 2960 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 117.508978 0.756230303981 0.0 0.0
88.150302 32.602045 0.0 0.0 0.31032304 0.0 0.0 0.17485861 45.5724179926 0.197095852609 2961 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 120.752347 0.369846095366 0.0 0.0
74.691782 51.94066 0.0 0.0 0.56051733 0.0 0.0 -0.033604899 54.0454546319 0.241930331705 2962 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 126.632442 0.695399930343 0.0 0.0
67.60684 50.417298 0.0 0.0 0.81860008 0.0 0.0 -0.59419471 50.7163458775 0.244696935063 2963 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 118.024138 0.74574256096 0.0 0.0
82.455876 50.657627 0.0 0.0 0.33541077 0.0 0.0 0.41054466 55.9339446874 0.235734000796 2964 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 133.113503 0.61436042472 0.0 0.0
79.99082 23.683759 0.0 0.0 -0.026925163 0.0 0.0 -0.22134602 36.5897981018 0.176256937977 2965 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 103.674579 0.29608096279 0.0 0.0
81.627684 41.660692 0.0 0.0 0.50954729 0.0 0.0 -0.056048062 50.2058062809 0.223727665075 2966 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 123.288376 0.510374544009 0.0 0.0
60.070965 48.979809 0.0 0.0 0.24922583 0.0 0.0 0.065461577 47.1718889049 0.24741395468 2967 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 109.050774 0.815365776128 0.0 0.0
64.74483 52.710805 0.0 0.0 0.39226435 0.0 0.0 0.2390731 50.8028497947 0.247375696177 2968 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 117.455635 0.814131491271 0.0 0.0
76.334365 37.417934 0.0 0.0 0.080434522 0.0 0.0 0.51605689 45.9502527461 0.220739236614 2969 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 113.752299 0.490184650124 0.0 0.0
74.095348 58.323125 0.0 0.0 0.37788834 0.0 0.0 0.53587949 57.1464585424 0.246453265533 2970 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 132.418473 0.78713612358 0.0 0.0
81.931123 32.384313 0.0 0.0 0.16309253 0.0 0.0 0.026049729 43.9186702411 0.203036370729 2971 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 114.315436 0.395262652509 0.0 0.0
81.145788 36.63748 0.0 0.0 0.17324166 0.0 0.0 -0.026703095 46.7410243399 0.214301088181 2972 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 117.783268 0.451501931314 0.0 0.0
79.55411 49.774751 0.0 0.0 0.34034454 0.0 0.0 0.47371134 54.483367184 0.236744998115 2973 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 129.328861 0.625671646631 0.0 0.0
76.498159 52.495206 0.0 0.0 0.67959404 0.0 0.0 -0.060548278 54.9729321855 0.241343653867 2974 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 128.993365 0.686228357469 0.0 0.0
80.290742 38.183945 0.0 0.0 0.063572065 0.0 0.0 0.84614682 47.5557074075 0.218421370216 2975 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 118.474687 0.475570956861 0.0 0.0
77.635086 36.249838 0.0 0.0 -0.038612859 0.0 0.0 0.52950777 45.5328901796 0.216985960989 2976 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 113.884924 0.466925972105 0.0 0.0
62.283213 50.717372 0.0 0.0 0.21058162 0.0 0.0 0.074650267 48.8765464607 0.247381014703 2977 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 113.000585 0.814302434911 0.0 0.0
93.35892 44.70496 0.0 0.0 0.47217626 0.0 0.0 0.48688858 55.49973417 0.218953242618 2978 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 138.06388 0.478850440858 0.0 0.0
70.261727 44.749814 0.0 0.0 0.24191551 0.0 0.0 0.12704078 48.5688419421 0.237698920814 2979 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 115.011541 0.636901708949 0.0 0.0
78.719863 31.015602 0.0 0.0 0.017316539 0.0 0.0 -0.10796796 42.1239729427 0.202754512237 2980 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 109.735465 0.393999694842 0.0 0.0
75.361159 56.61198 0.0 0.0 0.54498974 0.0 0.0 0.62553776 56.7461548466 0.24495416057 2981 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 131.973139 0.751208988174 0.0 0.0
82.79022 29.078196 0.0 0.0 0.020885546 0.0 0.0 -0.08090094 41.6089158399 0.192367419293 2982 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 111.868416 0.351227427587 0.0 0.0
69.998833 41.105297 0.0 0.0 0.33035306 0.0 0.0 0.23463573 46.3710695984 0.233092437905 2983 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 111.10413 0.587228318506 0.0 0.0
74.773783 29.868832 0.0 0.0 -0.0024798246 0.0 0.0 0.029007449 40.3124171346 0.203962546393 2984 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 104.642615 0.399455943001 0.0 0.0
96.204935 53.226119 0.0 0.0 0.64289898 0.0 0.0 0.11344855 61.7596916078 0.229319207194 2985 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 149.431054 0.553257678517 0.0 0.0
79.364473 29.734474 0.0 0.0 0.22939522 0.0 0.0 0.034778205 41.3207053571 0.198264646157 2986 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 109.098947 0.374657234856 0.0 0.0
80.186154 42.59274 0.0 0.0 0.34716108 0.0 0.0 -0.031716895 50.3774562347 0.226562239628 2987 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 122.778894 0.531173249686 0.0 0.0
78.799108 38.650397 0.0 0.0 0.36684731 0.0 0.0 0.016009817 47.4498581166 0.220786685092 2988 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 117.449505 0.490492823853 0.0 0.0
77.537263 65.324251 0.0 0.0 0.90870894 0.0 0.0 0.29238416 61.9110106616 0.24817293045 2989 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 142.861514 0.842488481957 0.0 0.0
73.322824 38.077253 0.0 0.0 0.098938824 0.0 0.0 -0.068951599 45.5161769934 0.224974767086 2990 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 111.400077 0.519309689981 0.0 0.0
81.904561 38.437625 0.0 0.0 0.4480928 0.0 0.0 -0.042483021 48.1676213496 0.217384632844 2991 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 120.342186 0.469297735446 0.0 0.0
72.160563 59.902728 0.0 0.0 0.63616068 0.0 0.0 0.3184241 57.186232434 0.247846210181 2992 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 132.063291 0.830131106377 0.0 0.0
69.193402 34.177449 0.0 0.0 -0.050634041 0.0 0.0 0.099488601 41.8218248011 0.221313621341 2993 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 103.370851 0.493940867368 0.0 0.0
81.210425 33.142677 0.0 0.0 0.10701364 0.0 0.0 0.067803421 44.2945231401 0.205827532485 2994 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 114.353102 0.408108651075 0.0 0.0
82.396655 47.720441 0.0 0.0 0.44075449 0.0 0.0 0.3220686 54.1878032761 0.232244429393 2995 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 130.117096 0.579155076137 0.0 0.0
80.549816 44.654888 0.0 0.0 0.48660447 0.0 0.0 -0.043310721 51.7649745843 0.229452220809 2996 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 125.204704 0.554376039791 0.0 0.0
77.837782 50.359865 0.0 0.0 0.43166034 0.0 0.0 0.36308557 54.2486574648 0.238514563227 2997 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 128.197647 0.646984840858 0.0 0.0
66.430066 41.071852 0.0 0.0 -0.11737674 0.0 0.0 0.33350096 45.2128766401 0.236089430571 2998 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 107.501918 0.61827203363 0.0 0.0
69.634669 32.983921 0.0 0.0 0.11491738 0.0 0.0 0.12528529 41.1558399556 0.218110066943 2999 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 102.61859 0.473670966972 0.0 0.0
61.175299 44.604997 0.0 0.0 -0.14054233 0.0 0.0 0.4040771 45.3622735831 0.243865328668 3000 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 105.780296 0.729134106888 0.0 0.0
76.303794 40.638156 0.0 0.0 0.14901227 0.0 0.0 0.34137144 48.0058329091 0.226745910461 3001 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 116.94195 0.532583687778 0.0 0.0
79.693003 32.040611 0.0 0.0 0.17858461 0.0 0.0 0.10963311 43.1157375537 0.204528243792 3002 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 111.733614 0.402050491183 0.0 0.0
87.957022 43.156307 0.0 0.0 0.49018453 0.0 0.0 0.19185794 52.973602154 0.220811202047 3003 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 131.113329 0.490652207393 0.0 0.0
63.935262 56.209216 0.0 0.0 0.59903773 0.0 0.0 0.16952517 52.1660584037 0.248966175171 3004 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 120.144478 0.87915829609 0.0 0.0
59.844258 57.819484 0.0 0.0 0.46342701 0.0 0.0 0.11649348 51.2070182284 0.24992596999 3005 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 117.663742 0.966165943606 0.0 0.0
77.88737 52.833392 0.0 0.0 0.5107775 0.0 0.0 0.37241468 55.6360650106 0.240816584155 3006 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 130.720762 0.678330671584 0.0 0.0
82.072526 36.955648 0.0 0.0 0.29656079 0.0 0.0 -0.035893955 47.2060018402 0.214081470725 3007 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 119.028174 0.450280377626 0.0 0.0
68.367792 56.159385 0.0 0.0 0.68968635 0.0 0.0 -0.023681693 53.8904127457 0.247597133064 3008 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 124.527177 0.821430433207 0.0 0.0
60.965928 42.29583 0.0 0.0 0.25976306 0.0 0.0 -0.077849769 44.0598426177 0.241827514197 3009 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 103.261758 0.693761768049 0.0 0.0
82.340793 27.145366 0.0 0.0 0.10240905 0.0 0.0 0.019829704 39.9682013063 0.186462845166 3010 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 109.486159 0.329670932365 0.0 0.0
70.137067 36.233527 0.0 0.0 -0.18837486 0.0 0.0 0.86034737 43.4180795318 0.224602735986 3011 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 106.370594 0.516610239775 0.0 0.0
60.165545 55.819845 0.0 0.0 0.55394272 0.0 0.0 -0.12822157 50.4430376125 0.2496490438 3012 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 115.98539 0.927770952627 0.0 0.0
73.276793 59.8453 0.0 0.0 0.17162534 0.0 0.0 0.94637503 57.5901054805 0.247454996907 3013 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 133.122093 0.816701953646 0.0 0.0
83.149674 38.954179 0.0 0.0 0.5525594 0.0 0.0 -0.18065086 48.8543107116 0.217248041362 3014 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 122.103853 0.468482642518 0.0 0.0
69.605654 47.459421 0.0 0.0 0.38716809 0.0 0.0 0.0071326422 49.8533908503 0.241052843315 3015 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 117.065075 0.681832843637 0.0 0.0
62.568929 60.911218 0.0 0.0 0.43152973 0.0 0.0 0.52624497 53.742043418 0.249954942886 3016 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 123.480147 0.973505843451 0.0 0.0
59.918485 56.118045 0.0 0.0 0.38230337 0.0 0.0 0.11018976 50.4753184468 0.249731824991 3017 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 116.03653 0.936573162689 0.0 0.0
77.363638 27.340718 0.0 0.0 -0.0051513255 0.0 0.0 0.04385831 39.0135194077 0.192937790042 3018 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 104.704356 0.353405278071 0.0 0.0
78.196857 51.085006 0.0 0.0 0.40713717 0.0 0.0 0.39355521 54.7749673608 0.239005306091 3019 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 129.281863 0.653287203091 0.0 0.0
88.577798 43.983436 0.0 0.0 0.54791186 0.0 0.0 -0.15534046 53.6889749512 0.22170779201 3020 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 132.561234 0.496551472187 0.0 0.0
72.11986 65.709476 0.0 0.0 0.65086559 0.0 0.0 0.33053725 59.9158044346 0.249459214831 3021 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 137.829336 0.91111485796 0.0 0.0
72.628294 59.617275 0.0 0.0 0.69083388 0.0 0.0 -0.065457469 57.2282614582 0.24758008355 3022 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 132.245569 0.820854679583 0.0 0.0
90.678725 42.052764 0.0 0.0 0.56906058 0.0 0.0 -0.15428194 52.9889333385 0.216447222977 3023 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 132.731489 0.463755572214 0.0 0.0
88.702888 39.453426 0.0 0.0 0.43613596 0.0 0.0 0.46299911 50.6833704087 0.213079891024 3024 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 128.156314 0.444781752765 0.0 0.0
73.130774 54.172382 0.0 0.0 0.21771346 0.0 0.0 0.8785226 54.671252962 0.244455470922 3025 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 127.303156 0.740760408197 0.0 0.0
78.471982 45.47415 0.0 0.0 0.3714761 0.0 0.0 0.28536711 51.6227256725 0.232280769144 3026 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 123.946132 0.579495366894 0.0 0.0
79.964311 32.508898 0.0 0.0 0.18173904 0.0 0.0 0.11751333 43.5240450547 0.205494534191 3027 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 112.473209 0.406542588731 0.0 0.0
84.206663 42.959561 0.0 0.0 0.57905214 0.0 0.0 -0.34844543 51.7808791775 0.223698329158 3028 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 127.166224 0.510168191797 0.0 0.0
83.965979 48.47706 0.0 0.0 0.76997739 0.0 0.0 -0.12426585 55.1287252119 0.232049883335 3029 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 132.443039 0.577341687399 0.0 0.0
103.27096 36.566876 0.0 0.0 0.57088956 0.0 0.0 -0.17606861 52.133238625 0.193115300419 3030 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 139.837836 0.354086724864 0.0 0.0
81.86191 25.335491 0.0 0.0 -0.017453702 0.0 0.0 0.65701306 38.375130733 0.180485653651 3031 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 107.197401 0.309490592145 0.0 0.0
69.144933 55.255967 0.0 0.0 0.39251164 0.0 0.0 0.021619995 53.7426431333 0.246883746398 3032 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 124.4009 0.799132555382 0.0 0.0
68.718804 46.910168 0.0 0.0 -0.0071576872 0.0 0.0 0.54856145 49.2484101954 0.241106684752 3033 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 115.628972 0.68263947085 0.0 0.0
75.58089 46.69198 0.0 0.0 0.53450421 0.0 0.0 0.0047214504 51.419346672 0.236044605811 3034 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 122.27287 0.617774942846 0.0 0.0
72.079056 32.857468 0.0 0.0 0.093196281 0.0 0.0 -0.031978382 41.7330932202 0.215074952374 3035 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 104.936524 0.455853195414 0.0 0.0
75.420155 53.180824 0.0 0.0 0.43246354 0.0 0.0 0.14828189 54.9663165594 0.242523559238 3036 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 128.600979 0.70512748217 0.0 0.0
71.366404 63.828063 0.0 0.0 0.70342077 0.0 0.0 0.38365901 58.7369652158 0.249222726733 3037 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 135.194467 0.894371292688 0.0 0.0
86.798773 35.190936 0.0 0.0 0.38667339 0.0 0.0 -0.7012767 47.1739240469 0.205257017265 3038 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 121.989709 0.405431261108 0.0 0.0
69.287472 32.148611 0.0 0.0 -0.050874898 0.0 0.0 -0.23579252 40.4996867208 0.216487083177 3039 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 101.436083 0.463988800169 0.0 0.0
74.06834 57.400554 0.0 0.0 0.53554342 0.0 0.0 0.48116482 56.6714879374 0.245981630937 3040 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 131.468894 0.774967469232 0.0 0.0
82.955565 25.911422 0.0 0.0 0.040054098 0.0 0.0 0.03203524 39.0861435842 0.181361193811 3041 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 108.866987 0.312353028998 0.0 0.0
75.476812 32.808976 0.0 0.0 0.026394852 0.0 0.0 0.045608418 42.5960611776 0.21118511351 3042 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 108.285788 0.434689477876 0.0 0.0
77.299196 28.011939 0.0 0.0 -0.038550672 0.0 0.0 0.33850683 39.519917613 0.195240342948 3043 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 105.311135 0.36238331638 0.0 0.0
69.62184 50.555595 0.0 0.0 0.59155677 0.0 0.0 -2.5343803e-05 51.5162506602 0.24370748171 3044 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 120.177435 0.726145631888 0.0 0.0
80.401456 31.876322 0.0 0.0 0.26586985 0.0 0.0 -0.16016065 43.1698469927 0.203303333736 3045 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 112.277778 0.396464486912 0.0 0.0
76.098203 28.6232 0.0 0.0 0.14815058 0.0 0.0 -0.87091798 39.7052981483 0.198619407705 3046 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 104.721403 0.37613503173 0.0 0.0
60.845021 49.821984 0.0 0.0 0.2839597 0.0 0.0 -0.012924421 47.8832926492 0.247519688508 3047 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 110.667005 0.818834198447 0.0 0.0
76.901954 46.04612 0.0 0.0 0.088345826 0.0 0.0 0.73165187 51.4675984061 0.234253968068 3048 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 122.948074 0.598763979391 0.0 0.0
71.610838 40.284036 0.0 0.0 0.18120549 0.0 0.0 0.051565559 46.377250799 0.230404707536 3049 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 111.894874 0.562541050001 0.0 0.0
75.867421 39.536578 0.0 0.0 0.063077583 0.0 0.0 0.34888 47.1833168581 0.225222970255 3050 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 115.403999 0.521127217439 0.0 0.0
89.996729 39.900446 0.0 0.0 0.48444726 0.0 0.0 0.10662466 51.3337207612 0.212816385515 3051 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 129.897175 0.443354402358 0.0 0.0
78.739173 50.265036 0.0 0.0 0.70729153 0.0 0.0 0.058028991 54.4945828136 0.237820389811 3052 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 129.004209 0.638373938726 0.0 0.0
73.276904 35.091596 0.0 0.0 0.10642199 0.0 0.0 0.24039729 43.563375855 0.218959659228 3053 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 108.3685 0.478890265342 0.0 0.0
82.938855 52.759243 0.0 0.0 0.70785106 0.0 0.0 0.020581757 57.2953270182 0.237634269084 3054 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 135.698098 0.63612215288 0.0 0.0
88.362882 49.557304 0.0 0.0 0.6968365 0.0 0.0 -0.15883866 57.1348326515 0.230208776038 3055 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 137.920186 0.560838475142 0.0 0.0
66.781629 35.724244 0.0 0.0 -0.12012566 0.0 0.0 0.30556763 42.1135918305 0.227050549946 3056 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 102.505873 0.534941188691 0.0 0.0
69.71207 52.637387 0.0 0.0 0.3184579 0.0 0.0 0.46968011 52.6309211602 0.245130983848 3057 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 122.349457 0.755068483836 0.0 0.0
68.593879 46.502984 0.0 0.0 0.077564526 0.0 0.0 0.54247419 48.983184189 0.240790423546 3058 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 115.096863 0.677946555552 0.0 0.0
83.524004 47.878924 0.0 0.0 0.75248687 0.0 0.0 -0.019712953 54.6326672395 0.231603758124 3059 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 131.402928 0.573235497666 0.0 0.0
86.834151 55.853814 0.0 0.0 0.68130941 0.0 0.0 0.066548694 60.3348961143 0.238214782671 3060 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 142.687965 0.643224046723 0.0 0.0
66.467916 55.408661 0.0 0.0 0.13814605 0.0 0.0 0.3614008 52.7873403393 0.247941498176 3061 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 121.876577 0.833615138468 0.0 0.0
69.367014 42.074674 0.0 0.0 0.3211194 0.0 0.0 0.040421298 46.7406469762 0.235005700159 3062 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 111.441688 0.606551609674 0.0 0.0
64.535037 64.253681 0.0 0.0 0.079954257 0.0 0.0 0.75706889 56.0583849728 0.249998806845 3063 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 128.788718 0.995640259724 0.0 0.0
83.134271 53.066017 0.0 0.0 0.74550944 0.0 0.0 0.22832648 57.533705451 0.237815705785 3064 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 136.200288 0.638316982415 0.0 0.0
63.856083 43.584665 0.0 0.0 0.21538556 0.0 0.0 -0.018509562 45.760186698 0.241100405475 3065 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 107.440748 0.682545232222 0.0 0.0
70.604139 65.58479 0.0 0.0 0.1105971 0.0 0.0 0.97495299 59.2313478234 0.249660412898 3066 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 136.188929 0.92890857291 0.0 0.0
68.75374 47.763796 0.0 0.0 -0.01337418 0.0 0.0 0.78191726 49.7231734971 0.241887027863 3067 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 116.517536 0.694708331503 0.0 0.0
81.77536 41.288814 0.0 0.0 0.36237186 0.0 0.0 0.038604999 50.0088186615 0.222941844899 3068 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 123.064174 0.504905316222 0.0 0.0
75.933777 36.804402 0.0 0.0 0.14651091 0.0 0.0 -0.055526086 45.434594651 0.219883548478 3069 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 112.738179 0.484690785235 0.0 0.0
80.582565 36.486257 0.0 0.0 0.49161288 0.0 0.0 -0.15430855 46.487264402 0.214529936113 3070 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 117.068822 0.452781032721 0.0 0.0
63.223579 50.789232 0.0 0.0 -0.077707026 0.0 0.0 0.60221198 49.2719446251 0.247026426569 3071 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 114.012811 0.803327378857 0.0 0.0
81.173679 34.604724 0.0 0.0 0.25497675 0.0 0.0 -0.094037663 45.3319979802 0.20955378518 3072 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 115.778403 0.42630473851 0.0 0.0
77.916379 30.662951 0.0 0.0 0.14013916 0.0 0.0 -0.073150909 41.667380135 0.202650834035 3073 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 108.57933 0.393536652929 0.0 0.0
72.226553 51.337818 0.0 0.0 0.242858 0.0 0.0 0.66698434 52.8569286799 0.242855402556 3074 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 123.564371 0.710788703983 0.0 0.0
80.188414 33.054961 0.0 0.0 0.21364192 0.0 0.0 0.17991355 43.97505618 0.206691522645 3075 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 113.243375 0.412216171279 0.0 0.0
85.852213 32.883052 0.0 0.0 0.34718403 0.0 0.0 -0.37648471 45.2395444458 0.200246143987 3076 16000 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 118.735265 0.383019270569 0.0 0.0
